"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBR242W",271.511988219292,1.15662907718483,0.245487526810077,4.7115594515711,2.45828357970049e-06,1.98046608983871e-05
"YJL096W",125.725171571745,1.15679170363188,0.312776962253753,3.69845558731843,0.000216915294459614,0.00106364776489755
"YLL011W",412.211900816714,1.15859362227634,0.22439081624498,5.16328449472474,2.42653911824221e-07,2.39483116606192e-06
"YNL191W",222.028037681255,1.15865983222958,0.281876933192167,4.11051666806547,3.94774780517682e-05,0.000237213840492282
"YOR340C",723.430466067349,1.15882333440953,0.207020565052146,5.59762424625608,2.17309107837094e-08,2.81363554385266e-07
"YAL011W",190.853380985709,1.1595165514905,0.323782251127157,3.581161559826,0.000342070039000855,0.00158582853545324
"YNR024W",116.500713904121,1.16049474418471,0.339503815462104,3.41820825372801,0.000630348558510565,0.00268009027457424
"YFR032C",31.619630540031,1.16277393341615,0.547946861679164,2.12205601443336,0.0338330344976403,0.0786929177066586
"YBR148W",55.7061020310627,1.16345520808927,0.41828149338547,2.78151251367242,0.00541062447148068,0.0167747867023443
"YOR210W",53.2604277784004,1.16568414204402,0.438118893946296,2.660657091376,0.00779883376837694,0.0230991601483844
"YLR094C",194.744053550627,1.16581725311002,0.261654698176256,4.45555635437013,8.36759112681778e-06,5.89416587404599e-05
"YDR021W",307.198271388661,1.16587902073728,0.256621059117869,4.54319308300328,5.54084561058468e-06,4.07728260221373e-05
"YGR183C",100.225772628082,1.16673500503349,0.359261697372741,3.24759086082861,0.00116386496727985,0.00448236380458063
"YHR072W",973.811541159663,1.1692531224161,0.191266800198047,6.11320480713538,9.76499159753491e-10,1.60915225173924e-08
"YLR397C",611.533277693176,1.17264694898215,0.205103922200923,5.71733068972423,1.08210404424484e-08,1.48629032786867e-07
"YNL123W",810.347715100554,1.17366527389708,0.194218846646515,6.04300403468667,1.51270869786515e-09,2.39131101714846e-08
"YIL096C",169.171502238346,1.1739789488508,0.286816258246737,4.09313947552051,4.25571553939075e-05,0.00025375637174569
"YMR308C",1832.65874607415,1.17606543427336,0.19322958005826,6.08636335036676,1.15504150691833e-09,1.8693796769708e-08
"YKL201C",360.616660732373,1.17698087489204,0.223768677542549,5.25981065722765,1.44203811245481e-07,1.49652733884146e-06
"YKL184W",462.420641135835,1.17713212791636,0.219034842209169,5.37417753287056,7.69330298977674e-08,8.60826783094772e-07
"YBL098W",300.95621762887,1.17838849077093,0.233477276486992,5.04712282283533,4.48513037487759e-07,4.19074552896638e-06
"YLR384C",727.962860173211,1.17906520792976,0.217773931326893,5.41417056093784,6.15734533814035e-08,7.07899449234825e-07
"YOR078W",244.495386737885,1.18150195711555,0.270879842008188,4.36171975129781,1.29044096231998e-05,8.70647388721597e-05
"YHR205W",637.674819479087,1.18220616198933,0.203712192219395,5.80331569313293,6.50162126809587e-09,9.35339059680035e-08
"YDR361C",431.003658533794,1.18222197264784,0.224904095807901,5.25656043924437,1.46774555296476e-07,1.51741450893961e-06
"YNL022C",515.923349025387,1.18247853020354,0.216269300091639,5.46762083061485,4.56116273158317e-08,5.56134594940567e-07
"YBR261C",268.894974110072,1.18317355561465,0.281529105531544,4.20266868457792,2.63786540197834e-05,0.000165834821456164
"YNR016C",1847.06478773466,1.18504172813372,0.248294800184584,4.77272068224043,1.81753780288493e-06,1.50437908250963e-05
"YMR079W",763.904309687792,1.18774947524848,0.193937324851625,6.12439857132805,9.10267769680979e-10,1.51377251728598e-08
"YOR147W",264.609442204183,1.1878826148932,0.247049938198642,4.80826922505877,1.5224264430877e-06,1.28157198103884e-05
"YGL016W",574.089377682023,1.18858460605623,0.205927513200259,5.77185917308855,7.84016293710743e-09,1.11028140760391e-07
"YIR012W",735.120964436382,1.19061693282803,0.215114734116512,5.53479954647437,3.1158449610019e-08,3.93131436146829e-07
"YLR105C",237.719466934208,1.19325260595431,0.257460838313833,4.63469556678668,3.5746315268979e-06,2.72252748505193e-05
"YDR395W",1546.3234571718,1.19448577483164,0.180718528085551,6.60964754132004,3.85236108006837e-11,8.02649025034934e-10
"YNL244C",1005.88547080837,1.19669441623462,0.203051958859218,5.89353790506559,3.78013337194001e-09,5.6629105445206e-08
"YJR069C",280.088064449224,1.19943894772193,0.255429267934945,4.69577725927404,2.65594837906452e-06,2.12397754196366e-05
"YLR382C",214.899135413962,1.19964520656383,0.255229875307811,4.70025385984708,2.59838275077102e-06,2.08630397556295e-05
"YPR186C",160.888438317611,1.20057095016322,0.277916201518395,4.31990270305905,1.56098009224319e-05,0.00010314228118613
"YOR195W",89.4383118863274,1.20312776114091,0.354556870633639,3.39332801248716,0.000690489026695037,0.00288895150756122
"YMR306W",175.338175133139,1.20314310452507,0.271439288035603,4.43245748702105,9.3165076307025e-06,6.45390681474652e-05
"YPL273W",1787.59393148778,1.20541526503294,0.1776797973192,6.78419991028819,1.16731599132941e-11,2.65601019282398e-10
"YJR002W",688.215027127447,1.20704803269797,0.222922242345597,5.41465947945506,6.14054523151704e-08,7.07463664597238e-07
"YGL195W",1191.12303373229,1.20870413003876,0.221247301159819,5.46313615444124,4.67795522999776e-08,5.64051453231215e-07
"YOR065W",456.489242748167,1.21166536479976,0.213308300187999,5.68034794582234,1.34421006326454e-08,1.81384970819666e-07
"YPL158C",843.069604074463,1.21329274867424,0.215868107864171,5.62052801907021,1.90374711863073e-08,2.49459682677443e-07
"YPL117C",983.950489294566,1.21542253012643,0.188983315697911,6.43137477844488,1.26454936022227e-10,2.42990085543771e-09
"YMR049C",956.306314851656,1.21776774119319,0.205329732140333,5.93079106712565,3.01478637741774e-09,4.60517087651621e-08
"YOR382W",119.776083254902,1.21811488394364,0.345449256490317,3.52617601878608,0.000421606656084191,0.00189322625580994
"YKL101W",450.002437619332,1.22046890397352,0.2138179060262,5.70798267860675,1.1432305133097e-08,1.56203204305984e-07
"YKR093W",785.265052349441,1.22228550431373,0.225297637592164,5.42520337708254,5.78885887173708e-08,6.75532500955069e-07
"YOL090W",442.098972669998,1.22239306551867,0.217158652709735,5.62903227785533,1.81223486089736e-08,2.38618236647938e-07
"YDL086W",686.375873403097,1.22571623692978,0.227591409642333,5.38559974146665,7.22034810788847e-08,8.11244896915238e-07
"YER049W",927.122258048393,1.22690160985979,0.192950321886286,6.35863987095529,2.03547990315923e-10,3.73950665992564e-09
"YBL042C",495.421816252755,1.22704205080163,0.213638462350542,5.74354466560557,9.2714892946441e-09,1.28947209166943e-07
"YIL114C",410.685986617388,1.22806173065389,0.231846408801314,5.29687622509741,1.17800485986889e-07,1.25607655450334e-06
"YIL149C",168.119097067644,1.22821369963126,0.400381218115573,3.06761067717399,0.00215777538878798,0.00766426032934619
"YJL025W",157.06604688438,1.22889199585398,0.314020505786614,3.91341321094823,9.10006167866003e-05,0.000489961736718349
"YOR066W",276.579600572004,1.23173579516083,0.286687070282217,4.29644697247176,1.73557460971564e-05,0.000113711502742574
"YGR126W",51.4416429160661,1.23633631109598,0.447172632212847,2.76478527985475,0.00569602760355444,0.0175197953100277
"YNL002C",1042.75991523075,1.23701467908708,0.233991986974706,5.28656854912212,1.24632125483469e-07,1.31346802011454e-06
"YLR222C",763.637842860003,1.23898179453771,0.196364343716477,6.30960678037672,2.7974530384418e-10,5.07084987434884e-09
"YHR143W-A",133.980297684079,1.23921862612042,0.318006675301959,3.89683211820549,9.74591271794709e-05,0.000519092427279308
"YOR159C",67.5377268629297,1.24289823034762,0.424240848578874,2.92969956691132,0.00339289866268381,0.011298581094718
"YOR207C",793.82472452472,1.24735386560446,0.196953692924346,6.33323420893456,2.40074707523716e-10,4.38096060239587e-09
"YOL144W",324.2780662933,1.24747601655712,0.259314572273731,4.81066684999211,1.50427569565903e-06,1.26825600511532e-05
"YGR171C",253.582782378718,1.24754641351431,0.257450345865041,4.84577485931323,1.26118473011261e-06,1.09383134965748e-05
"YAL019W",302.582283756776,1.24789399408796,0.233487538416731,5.34458499391393,9.0624445290379e-08,9.97602699370609e-07
"YNL313C",685.786313406277,1.24879211904026,0.201814190013907,6.18783108836006,6.09976366507096e-10,1.04638847983142e-08
"YCR087C-A",180.761134817072,1.25101400058229,0.293104805014022,4.26814565705412,1.97104615391182e-05,0.000127285597819577
"YLR452C",191.497343768291,1.2514204444107,0.268810446675905,4.65540108238239,3.23350621850683e-06,2.49415699521137e-05
"YHR149C",407.387648746302,1.25218836988172,0.239178736248487,5.23536661127264,1.64657703727287e-07,1.67679511773219e-06
"YDR356W",112.542141883718,1.25404104366862,0.391651356196665,3.20193208532874,0.00136509177827327,0.00514083732011777
"YOR265W",79.000199748774,1.25460096585503,0.384063177281482,3.26665257194267,0.00108827148060537,0.0042301789217527
"YDL239C",133.897308656552,1.26185418953427,0.305302306276437,4.13313022402039,3.57855830698493e-05,0.000217432403054571
"YDL218W",38.8568951176971,1.26342846633881,0.486714139291782,2.59583267537126,0.00943620053642356,0.0270643768549954
"YIL091C",719.246998719755,1.26391687815327,0.202656046820798,6.23675877419491,4.46730049162712e-10,7.81131192072936e-09
"YKL050C",71.210568439358,1.26444725497397,0.381319943471714,3.31597462084427,0.000913241218886515,0.00365162187375358
"YHR035W",213.779667404974,1.27023098181694,0.256695319250427,4.94839947033752,7.48262196324333e-07,6.75921897609921e-06
"YNR015W",412.769625184871,1.2734986761165,0.217784441410728,5.84751907834757,4.98958625662407e-09,7.27436194732486e-08
"YJL034W",3697.7945727019,1.27429641130678,0.182612250720129,6.97815401913952,2.99083683143566e-12,7.42656195860598e-11
"YCL059C",560.83752381478,1.276183037711,0.236717779166634,5.39115837519179,7.00049417360545e-08,7.91448800749823e-07
"YKR060W",273.979837023841,1.27666143557862,0.247451998663177,5.15922862807975,2.47969355685617e-07,2.44285752938113e-06
"YLR276C",852.340554744245,1.27682539736427,0.212575452357515,6.00645739291134,1.89620776108393e-09,2.96309707033748e-08
"YNL182C",887.891877696224,1.27760047418339,0.210843220107281,6.05948094291733,1.36561505312787e-09,2.17140779500273e-08
"YBR034C",867.906251252758,1.28111374317781,0.194995697146141,6.56995903975088,5.0329104720961e-11,1.02890853937062e-09
"YLR223C",268.837382342734,1.2817978734365,0.345037731149482,3.71494986697897,0.000203243985297805,0.00100254287824573
"YGL178W",234.856528731518,1.28272940204337,0.252069191510663,5.08879881097692,3.60338649671666e-07,3.43775715248161e-06
"YAL021C",374.402473604384,1.28481384398598,0.225849602537213,5.68880276764834,1.27933125282292e-08,1.73491355432694e-07
"YGL029W",82.9113369925469,1.28659218744146,0.444791183405032,2.89257574215422,0.00382097040577331,0.0124870415063673
"YDR087C",468.1142826004,1.28728455344996,0.235923704090545,5.45635953967524,4.85995381602972e-08,5.80844590144387e-07
"YDR464W",270.072361776767,1.28967250852179,0.35583799583802,3.62432489955023,0.000289717221472731,0.00137237129823059
"YCR072C",766.975203859203,1.28975099082246,0.201455204331623,6.40217260756069,1.53181346932736e-10,2.87241436075936e-09
"YJL039C",666.062793447782,1.29006944842623,0.199849536740688,6.45520359699479,1.08073508738213e-10,2.09894193042287e-09
"YOR172W",199.754993954106,1.29507029110032,0.278822514624366,4.64478377165866,3.40432821130133e-06,2.60171775000161e-05
"YLR129W",990.900165647907,1.29592044620083,0.189547454982635,6.83691820773617,8.09149070000608e-12,1.92146403609751e-10
"YNL110C",390.456823313001,1.29599390474336,0.237613125295027,5.45421850385672,4.91886880077941e-08,5.85313097125567e-07
"YOL058W",576.661481814817,1.29825475410077,0.213514689121012,6.08040017970366,1.1988296604899e-09,1.92876795672902e-08
"YBR088C",587.392499151568,1.30114496146856,0.241298833588005,5.392255495483,6.95787399612849e-08,7.89914797305777e-07
"YER127W",426.429903572333,1.30165985236953,0.257947793970815,5.04621432240975,4.50649877874412e-07,4.20348891231742e-06
"YJR077C",952.823277816308,1.3022793674437,0.189174006104656,6.88402912355328,5.81829714757335e-12,1.41249553073678e-10
"YGL163C",327.713609426075,1.30249634566669,0.238299965798062,5.46578486196861,4.60863025018252e-08,5.59413645100281e-07
"YGR176W",54.2993392425988,1.30259376173763,0.435789886449701,2.98904082503984,0.00279854736113396,0.00961603974915366
"YOL077C",996.105869469918,1.30360100622665,0.205009243157345,6.35874259204074,2.03411941356076e-10,3.73950665992564e-09
"YGR049W",205.180457040039,1.3079956728561,0.267863120080193,4.88307487967925,1.04444185414085e-06,9.19041230229441e-06
"YLR355C",3764.85314806505,1.31549881384793,0.17079331704639,7.70228505773808,1.33654316608189e-14,4.4317815470447e-13
"YLR047C",286.296222971316,1.31577212620677,0.248439557975349,5.29614581884472,1.18272404436127e-07,1.2586405779328e-06
"YGR060W",2807.77460069408,1.31802551282166,0.175255254799071,7.52060481343498,5.45234225233659e-14,1.64721317601147e-12
"YKL014C",556.177968772158,1.31807710371653,0.222023949063867,5.93664381375982,2.9091573685092e-09,4.45633739998677e-08
"YER030W",202.29206727573,1.31906618909892,0.333336920713252,3.95715597983106,7.58474067976562e-05,0.000419591249405549
"YLR002C",887.327782844974,1.32043040108355,0.201904345935035,6.53988102617867,6.15677915609037e-11,1.24927481532908e-09
"YLR449W",1099.10143458063,1.32229116455534,0.24784265364992,5.33520419137818,9.54370972535067e-08,1.04214243948709e-06
"YDR097C",204.805899884813,1.32547144005646,0.261752927034953,5.06382662104659,4.10923397273885e-07,3.8727927805466e-06
"YBR142W",726.701229207371,1.33020347027092,0.199386973500709,6.67146627944673,2.53260153037532e-11,5.48696698094859e-10
"YGL055W",1861.87799693556,1.33239274810626,0.209869793470058,6.34866374086538,2.17193183968046e-10,3.9767560081422e-09
"YPL043W",485.078029691979,1.3330096716686,0.274640400903905,4.85365469640068,1.21206710260261e-06,1.05459534463248e-05
"YDR331W",354.181888916088,1.33499383518839,0.233518455794379,5.71686649197398,1.08506300140467e-08,1.48629032786867e-07
"YOR107W",114.434085911388,1.33511438847252,0.322598972309739,4.13861947207514,3.49401911536846e-05,0.000212771287227029
"YDL153C",527.58956766913,1.33515267475882,0.247582660580872,5.39275517771043,6.93854609216316e-08,7.89368486384587e-07
"YLL008W",654.827830651232,1.33605154801046,0.278875066381617,4.79086052885841,1.66067535975015e-06,1.38296364568474e-05
"YBR104W",373.240347650298,1.33792959250299,0.253451260459567,5.27884371171405,1.3000162578292e-07,1.36213649519753e-06
"YLL021W",268.209983211228,1.34265334006873,0.311676712275206,4.30783978137957,1.6485672821927e-05,0.000108402767600531
"YJL148W",779.921849732761,1.34612120177383,0.201001270243518,6.69707808384976,2.12628022346819e-11,4.70028937204066e-10
"YLR196W",752.084946072493,1.35026045636147,0.203150118764928,6.64661416183521,2.99911851424032e-11,6.42094743324364e-10
"YPL239W",289.935057839665,1.35039843708055,0.276334503411494,4.88682528026423,1.02474957535125e-06,9.03174747286884e-06
"YOR154W",418.084924585978,1.35080097264519,0.240175877828301,5.62421582408395,1.86352547864248e-08,2.4477902301589e-07
"YDR339C",451.524881146563,1.35112580268802,0.246723877392366,5.47626689791081,4.34392348165795e-08,5.32032790388647e-07
"YDR465C",478.468769751572,1.35258941890943,0.218143146892904,6.20046716192957,5.62958057174957e-10,9.749572977444e-09
"YPL179W",464.250371459906,1.35275134580493,0.225000804389732,6.01220670954482,1.83014745897332e-09,2.86811005241986e-08
"YER043C",3279.56874750356,1.35276987959853,0.173450080322021,7.79918854512507,6.2306514114815e-15,2.22909752471292e-13
"YER036C",3184.69954946726,1.35335869796005,0.173688368470132,7.79187869562363,6.60201016430794e-15,2.3312812515264e-13
"YMR244W",24.6824235214421,1.35466458889793,0.621380391060735,2.18008905396167,0.0292508609947391,0.0695997910605545
"YBR155W",323.585046017242,1.3557172469296,0.238700819830149,5.67956678110399,1.35036320693034e-08,1.81764235625921e-07
"YDR289C",131.669388830551,1.35694251206844,0.298491242223475,4.54600443872496,5.46738836390181e-06,4.03414625819512e-05
"YMR094W",65.796292134851,1.36065851539599,0.406699524504184,3.34561127666622,0.00082101408011523,0.00334934326156536
"YAL025C",361.010172065544,1.36073309235163,0.238730256707034,5.69987697043993,1.19893922415291e-08,1.62995787523589e-07
"YLR197W",3046.14961985499,1.36343931504627,0.218593803487978,6.23731914304357,4.45133271814469e-10,7.80849913589381e-09
"YGL057C",178.055923072198,1.36362403491784,0.271189554986225,5.02830588363591,4.9483208955699e-07,4.57027820491287e-06
"YCR057C",976.609898379938,1.36513784715244,0.222818967239838,6.12666804834006,8.97384203355754e-10,1.50153086087649e-08
"YNL113W",252.985527141323,1.36530290276113,0.25155888174263,5.42736910461374,5.71907798707085e-08,6.69982575046228e-07
"YKR081C",520.554448665471,1.36568779759,0.207130567067685,6.59336676823622,4.29962613120688e-11,8.92418584026833e-10
"YHR084W",123.60126551048,1.36634155795743,0.305435312829827,4.47342366964191,7.69770444955378e-06,5.46476720583204e-05
"YPL174C",281.65924562359,1.36690143272567,0.241902593100885,5.65062744968428,1.59863226582894e-08,2.12551644537354e-07
"YOR312C",5013.31940331809,1.36726950376234,0.182761616604334,7.48116332721212,7.36675549002623e-14,2.16542791106825e-12
"YLR038C",116.925932043821,1.36743974692225,0.322759565230495,4.23671331303756,2.26815435715324e-05,0.000144091394792048
"YPL128C",198.473599240019,1.37241869517477,0.266949930745756,5.14110901374186,2.73121519313845e-07,2.67609877843007e-06
"YLR040C",47.2364345773044,1.37631224932892,0.457827168884812,3.00618299407915,0.00264549737539202,0.00915736137961924
"YPL146C",463.106450462109,1.37973416739642,0.290960726889685,4.7419945026448,2.11624367976546e-06,1.72406442471401e-05
"YNR070W",233.956326846757,1.38086249344146,0.267907997989496,5.15424139556895,2.54659723719681e-07,2.49971042885853e-06
"YEL024W",247.242766752111,1.38094781410544,0.285146661681064,4.8429387388376,1.27932741468479e-06,1.10779975812992e-05
"YJR097W",83.9480078324924,1.38627531711541,0.379908502679998,3.6489715479811,0.000263292259319381,0.00126259550809417
"YGL220W",80.4673438328011,1.38704975364008,0.385672065029519,3.59644858782789,0.000322591305270177,0.00150968288989606
"YDR046C",1147.46130496558,1.39240929464583,0.191488312830219,7.27151059020709,3.55489500840548e-13,9.6657595278545e-12
"YML108W",78.9619300622891,1.39251089579379,0.397789104593642,3.50062603453229,0.00046416669533678,0.0020521451132044
"YHR208W",1360.75493172757,1.39525703453009,0.225052048784016,6.19970821002889,5.65679371170966e-10,9.76560133469116e-09
"YDR101C",1144.31925523743,1.39627767446882,0.201301714054871,6.93624334509254,4.02663763899999e-12,9.908079403114e-11
"YBR252W",283.045335737794,1.39693460797854,0.266785626133251,5.23616893543138,1.63943905348583e-07,1.67265845644577e-06
"YBR061C",439.346664868331,1.40088781513698,0.218512603467736,6.41101608284952,1.44552944673901e-10,2.73895091685253e-09
"YNL125C",472.477028641287,1.40224273707489,0.231103915881282,6.06758536188206,1.29847608085171e-09,2.07070760342276e-08
"YOR272W",943.586940786476,1.40233856621886,0.193235948862268,7.25713085207761,3.95387178908576e-13,1.06970919348499e-11
"YMR205C",2112.99060978262,1.40493038039308,0.176407228978014,7.96413156383843,1.66388155183528e-15,6.41715452402857e-14
"YEL044W",158.149065221285,1.40557340229534,0.311808523357504,4.5078094311225,6.55003655066247e-06,4.72401840351492e-05
"YOL080C",159.188846693733,1.40568808259445,0.311086258164589,4.51864409211781,6.22369113156583e-06,4.53071383848126e-05
"YKL009W",969.257740758726,1.40695875548816,0.199121690157378,7.06582368990618,1.59666035574411e-12,4.05730795071796e-11
"YLL024C",8772.02703737413,1.41010785284632,0.171249835430022,8.23421435299732,1.807398179695e-16,7.56048561629341e-15
"YPR145W",2626.79639193733,1.41115184082579,0.196829478253943,7.16941310490682,7.53199579193767e-13,1.97869531964044e-11
"YHR066W",679.216159632313,1.41168691637777,0.207319553043583,6.80923191109239,9.8121196755879e-12,2.26283061101051e-10
"YDL033C",134.596726949464,1.41645905080308,0.321659133701644,4.40360276576793,1.0646781444488e-05,7.3194939943269e-05
"YOR350C",352.707377418153,1.41822359464002,0.228546016126507,6.20541814150454,5.45516609202844e-10,9.47769751068711e-09
"YBL004W",602.81338943482,1.42213159350915,0.248081509480574,5.73251749590998,9.89508240394936e-09,1.36919740744724e-07
"YBR267W",611.194301740248,1.42280481960636,0.222199354865376,6.4032806056903,1.52073323839035e-10,2.8615042734833e-09
"YGL001C",1018.31312203209,1.42376708767897,0.188698920461049,7.54517876520048,4.51667511515472e-14,1.38766549583115e-12
"YHR007C",3499.78865577457,1.42625943926901,0.183928495162121,7.75442346772781,8.87457250120946e-15,3.07388058990936e-13
"YBR247C",795.657902274849,1.42921258261792,0.209162776423719,6.83301592690014,8.3147720367984e-12,1.94895389379783e-10
"YMR202W",1858.51558927301,1.43233342384525,0.213677005693339,6.70326420569973,2.03814464063961e-11,4.52384920644825e-10
"YGR109C",258.961644254174,1.43832289270103,0.27842720604114,5.16588487580665,2.39304057172835e-07,2.36606447801068e-06
"YLR068W",71.8242004366748,1.44115620579647,0.495126799268002,2.91068107791192,0.0036064192423814,0.011878684336808
"YPR116W",50.3232210627692,1.44238947549645,0.465211732887247,3.10050106979145,0.00193193515920142,0.00697600491084816
"YAL059W",190.626958951877,1.44660378631445,0.314822308319284,4.59498500610491,4.32780387022578e-06,3.25513104374658e-05
"YOL158C",1267.43665769047,1.44779199830881,0.190348577051918,7.60600378911117,2.82701004372681e-14,8.93795384755022e-13
"YPR143W",243.017784683602,1.4481436630978,0.367768951174108,3.93764524839463,8.22851242129974e-05,0.000447616276326513
"YGR245C",653.938970563628,1.44927488351936,0.231145996748531,6.26995450453791,3.61153612715998e-10,6.39724216921693e-09
"YMR287C",239.993944899831,1.45202665365765,0.250880573643031,5.78772055792446,7.1347973432888e-09,1.01834719036232e-07
"YJL033W",590.26441384666,1.45269574576499,0.227816677501005,6.37659964889348,1.81062956823875e-10,3.36047904166632e-09
"YFL002C",504.198821639254,1.45295859132297,0.219447622368492,6.6209812420897,3.56822253986354e-11,7.46307468145304e-10
"YMR300C",904.654006453047,1.45474133348681,0.224334903774246,6.48468565975251,8.89169705558683e-11,1.7582926759375e-09
"YGL234W",2031.31437773748,1.45626539132213,0.205063334103119,7.10153961794961,1.23374631932126e-12,3.16467570022124e-11
"YDR380W",2021.36149060884,1.46177985456412,0.262107020304836,5.57703434598598,2.44653579099962e-08,3.13779755458866e-07
"YER060W",483.444257447263,1.46752518657992,0.221156544212419,6.63568510624935,3.22998737521171e-11,6.861199744688e-10
"YOR128C",1163.49435056967,1.4675825678177,0.249780468547488,5.87548969041462,4.21595205501318e-09,6.24696111039828e-08
"YPL192C",42.9770429417597,1.46937523307847,0.467508362258233,3.14299240762425,0.00167230177555811,0.00612839587077441
"YNL141W",931.267722667828,1.46976703329943,0.195738929084956,7.50881309185824,5.96658411300227e-14,1.77302100582002e-12
"YFR033C",184.628716505851,1.47027043340944,0.373792581999299,3.93338579793485,8.37576421446542e-05,0.000454564928126377
"YGR145W",626.822823294918,1.47239431966297,0.228240983268816,6.45105142194739,1.11076799650433e-10,2.14197034219523e-09
"YJL171C",727.274611690067,1.47745561568682,0.246480180309667,5.99421671077411,2.04468558965358e-09,3.16780633519548e-08
"YMR058W",1083.08768612487,1.48388687729101,0.255526279274016,5.8071791344003,6.35341509578593e-09,9.18324436364126e-08
"YMR128W",542.634355005068,1.48969550036703,0.278957141678332,5.34023073008403,9.28283609778556e-08,1.01774319959189e-06
"YPL012W",1205.29462252141,1.49720664383656,0.195048763981931,7.67606322270903,1.64052183105148e-14,5.37419139593854e-13
"YDL063C",1041.92411776519,1.49929656711183,0.204029016470767,7.34844775045343,2.00521819832925e-13,5.59198798077666e-12
"YOR252W",149.851820020994,1.50230995768545,0.333493746141093,4.50476200849012,6.64473687040223e-06,4.78597074188706e-05
"YDR042C",49.6716985645692,1.50233346350097,0.444485154421868,3.37994069893069,0.000725014709742741,0.00301885910534535
"YDR194C",627.562803353938,1.50430836688597,0.230689326383869,6.52092747621446,6.98739661882738e-11,1.40731343752531e-09
"YNL061W",1023.94636193685,1.50666757196575,0.202066397336602,7.45629947296951,8.89863603385133e-14,2.60165498667116e-12
"YER069W",824.088201406815,1.5081541820127,0.229450466760894,6.57289655280727,4.93457434087842e-11,1.01644754794306e-09
"YDL148C",482.568366324713,1.50907299364862,0.242736993115007,6.21690568991119,5.07054305788471e-10,8.83769652204393e-09
"YMR069W",21.5813711027645,1.5099979435905,0.642221656627835,2.35120994131399,0.0187124726283577,0.0479540179797405
"YHR052W",1164.7158998518,1.51508661342308,0.196024599838483,7.72906367196494,1.0834047907957e-14,3.6593510884143e-13
"YOR310C",3386.97811618281,1.51650119287144,0.206190072110623,7.35487008345301,1.91112901866269e-13,5.35707196056067e-12
"YGR105W",121.204221244329,1.52059971608806,0.363793524928725,4.17984271816268,2.91710782837454e-05,0.00018129408423658
"YNR043W",794.26502490273,1.5239203707692,0.195465617926462,7.79636023427164,6.37183229375041e-15,2.26470745185717e-13
"YGR142W",196.614357228431,1.52428634659005,0.294307632497172,5.17922805350519,2.22805956083568e-07,2.21821054443e-06
"YLR153C",2171.70466444305,1.52673862327557,0.196200701172013,7.78151461312591,7.16613510162339e-15,2.51415759242761e-13
"YLR431C",174.249528931443,1.53253587428022,0.287696349478234,5.32692151659076,9.98912994512215e-08,1.08641777283148e-06
"YLR409C",1115.26302620376,1.54170977716567,0.204471433774316,7.53997636103694,4.70056657411966e-14,1.43604949607094e-12
"YOL140W",499.217483951686,1.54180594975955,0.209283722852217,7.36706098662183,1.74430701520745e-13,4.9147883672011e-12
"YLR246W",184.255032002761,1.54263777298552,0.292044630438324,5.28219871966215,1.27642635222961e-07,1.34000125548738e-06
"YDL031W",599.419328203489,1.54531303159364,0.21548211316205,7.1714213719053,7.4223062749155e-13,1.96890251331661e-11
"YDR502C",1205.46606481836,1.54536476214543,0.183563575926727,8.41868957032245,3.80718730956508e-17,1.73978862095924e-15
"YKR095W",294.968530764666,1.54583395598684,0.319411634117255,4.83962946515395,1.30081429003965e-06,1.12282985860883e-05
"YGL215W",453.715896381632,1.54902518670782,0.235714818037448,6.57160716328715,4.97750426936951e-11,1.02142144214458e-09
"YNR047W",181.375090313086,1.55158371143306,0.280938667855487,5.52285565841433,3.33533733637697e-08,4.18881395732516e-07
"YDR515W",108.536354031645,1.55518473410046,0.332334439002005,4.67957741235203,2.87466806392705e-06,2.25902383405135e-05
"YPL126W",1268.51902320728,1.55994902923456,0.215482591256368,7.23932740988172,4.50915287171273e-13,1.21389966912742e-11
"YMR305C",1565.47462285106,1.56157911956047,0.182349880842022,8.56364211673564,1.09356927516253e-17,5.50632381327206e-16
"YPL189W",77.083194486299,1.56223991707978,0.400939508187092,3.89644793087036,9.76137815189395e-05,0.000519397009686882
"YLR249W",16877.8289459463,1.57649145983016,0.181266576386578,8.69708851602105,3.40507823784836e-18,1.78046302475186e-16
"YLR180W",1305.74457923602,1.57669562215563,0.230327631153114,6.84544713225264,7.62373708654786e-12,1.81832817002839e-10
"YPL088W",622.956851361334,1.57901380100134,0.232477385218393,6.79211786349882,1.10499211328442e-11,2.52476769413473e-10
"YLR460C",257.539761451627,1.57921152878855,0.281294385514683,5.61408833631383,1.97601254955073e-08,2.5768720010688e-07
"YEL014C",40.6712491505634,1.58096108105699,0.514262538960298,3.07422952535736,0.00211046993715217,0.00752455400267568
"YFR001W",255.569895637371,1.58391393678383,0.348413579389995,4.54607406392413,5.46558102769559e-06,4.03414625819512e-05
"YML126C",3137.03376303002,1.59442943129829,0.206506523834386,7.72096397582573,1.15453183224045e-14,3.87552105168122e-13
"YKL109W",267.299746707938,1.5977915901039,0.24120841197647,6.62411222316643,3.49341295911766e-11,7.3632479347604e-10
"YIL070C",314.881698301947,1.60679803360739,0.23103400372925,6.9548118790791,3.53032807705734e-12,8.72632912865356e-11
"YGR175C",1868.05543187643,1.61264641474125,0.183654419284363,8.78087454157201,1.62208404397163e-18,8.64793434423308e-17
